timestamp	x	y	r
1743622735.6197956	0	0	0
1743622735.6431267	577.5	157.5	22.100000381469727
1743622735.7236328	578.5	153.5	22.100000381469727
1743622735.7881305	576.5	155.5	23.5
1743622735.8574128	576.5	155.5	22.899999618530273
1743622735.9121602	576.5	155.5	23.5
1743622735.962032	577.5	158.5	26.799999237060547
1743622736.017974	577.5	158.5	26.600000381469727
1743622736.0635636	577.5	158.5	26.700000762939453
1743622736.1164927	577.5	158.5	26.600000381469727
1743622736.1656487	576.5	155.5	23.5
1743622736.2168236	578.5	158.5	26.600000381469727
1743622736.2677233	576.5	154.5	23.200000762939453
1743622736.31783	577.5	159.5	27.899999618530273
1743622736.3679218	0	0	0
1743622736.4086761	576.5	158.5	26.799999237060547
1743622736.4591339	574.5	154.5	22.5
1743622736.513061	576.5	155.5	24.0
1743622736.5631104	575.5	154.5	23.200000762939453
1743622736.619076	576.5	156.5	25.0
1743622736.6626613	576.5	156.5	24.600000381469727
1743622736.7150288	575.5	156.5	22.399999618530273
1743622736.7515228	577.5	153.5	21.799999237060547
1743622736.799073	576.5	158.5	26.600000381469727
1743622736.851367	576.5	156.5	24.600000381469727
1743622736.8967962	576.5	157.5	26.600000381469727
1743622736.9393795	576.5	158.5	26.799999237060547
1743622736.9944134	576.5	159.5	28.0
1743622737.037146	575.5	155.5	23.5
1743622737.0861318	577.5	158.5	26.600000381469727
1743622737.1122274	575.5	155.5	23.5
1743622737.1441996	577.5	159.5	27.5
1743622737.1779459	576.5	158.5	26.700000762939453
1743622737.198685	577.5	157.5	25.700000762939453
1743622737.2186148	575.5	156.5	22.700000762939453
1743622737.2377152	576.5	159.5	27.5
1743622737.2568269	575.5	155.5	23.5
1743622737.2758863	576.5	159.5	27.5
1743622737.2965333	576.5	158.5	26.600000381469727
1743622737.3222823	576.5	157.5	25.700000762939453
1743622737.3543537	575.5	155.5	22.899999618530273
1743622737.3895462	575.5	155.5	23.5
1743622737.4230137	575.5	155.5	22.899999618530273
1743622737.4545789	577.5	159.5	27.100000381469727
1743622737.4954336	577.5	153.5	22.100000381469727
1743622737.5231054	576.5	159.5	27.5
1743622737.5543392	576.5	154.5	23.200000762939453
1743622737.5906267	575.5	155.5	22.899999618530273
1743622737.6225646	574.5	155.5	23.0
1743622737.6576905	576.5	159.5	27.5
1743622737.6902826	576.5	159.5	27.700000762939453
1743622737.7227468	0	0	0
1743622737.758452	577.5	156.5	24.600000381469727
1743622737.790445	575.5	155.5	23.5
