timestamp	x	y	r
1743622688.485128	0	0	0
1743622688.5169141	0	0	0
1743622688.5533378	0	0	0
1743622688.585838	0	0	0
1743622688.6173387	0	0	0
1743622688.6537838	0	0	0
1743622688.6853783	0	0	0
1743622688.717187	0	0	0
1743622688.7525468	0	0	0
1743622688.806993	0	0	0
1743622688.8468041	0	0	0
1743622688.8861175	0	0	0
1743622688.9220629	0	0	0
1743622688.9574485	0	0	0
1743622688.9935472	0	0	0
1743622689.0440938	0	0	0
1743622689.0763333	0	0	0
1743622689.1158113	0	0	0
1743622689.158308	0	0	0
1743622689.2013118	0	0	0
1743622689.2380955	0	0	0
1743622689.2823975	0	0	0
1743622689.3181674	0	0	0
1743622689.3590097	0	0	0
1743622689.4005187	0	0	0
1743622689.451995	0	0	0
1743622689.4967842	0	0	0
1743622689.54352	0	0	0
1743622689.5834105	0	0	0
1743622689.6228046	0	0	0
1743622689.640918	0	0	0
1743622689.651354	0	0	0
1743622689.6658084	0	0	0
1743622689.6714642	0	0	0
1743622689.6851652	0	0	0
1743622689.721503	0	0	0
1743622689.7533822	0	0	0
1743622689.7855937	0	0	0
1743622689.8216083	0	0	0
1743622689.8536453	0	0	0
1743622689.8851354	0	0	0
1743622689.921625	0	0	0
1743622689.952762	0	0	0
1743622689.9852793	0	0	0
1743622690.0211701	0	0	0
1743622690.0541718	0	0	0
1743622690.0853395	0	0	0
1743622690.1213205	0	0	0
1743622690.1538763	0	0	0
1743622690.1859136	0	0	0
1743622690.221038	0	0	0
1743622690.253184	0	0	0
1743622690.2860267	0	0	0
1743622690.3216865	0	0	0
1743622690.3536277	0	0	0
1743622690.3859222	0	0	0
1743622690.4209232	0	0	0
1743622690.45349	0	0	0
1743622690.4854174	0	0	0
1743622690.5216265	0	0	0
1743622690.5530906	0	0	0
1743622690.5856674	0	0	0
1743622690.620477	0	0	0
1743622690.6535223	0	0	0
1743622690.6846495	0	0	0
1743622690.7214315	0	0	0
1743622690.7533739	0	0	0
1743622690.785354	0	0	0
1743622690.820752	0	0	0
1743622690.8535864	0	0	0
1743622690.8854806	0	0	0
1743622690.9214754	0	0	0
1743622690.953278	0	0	0
1743622690.9853003	0	0	0
1743622691.0208392	0	0	0
1743622691.0532217	0	0	0
