timestamp	x	y	r
1743623026.188082	594.5	153.5	19.299999237060547
1743623026.3653111	586.5	217.5	27.899999618530273
1743623026.4475482	0	0	0
1743623026.4914117	0	0	0
1743623026.536843	0	0	0
1743623026.5815406	601.5	152.5	24.899999618530273
1743623026.6633055	600.5	152.5	25.0
1743623026.7204041	0	0	0
1743623026.7771232	0	0	0
1743623026.8198717	0	0	0
1743623026.8686135	0	0	0
1743623026.911336	0	0	0
1743623026.9481776	0	0	0
1743623026.9893634	0	0	0
1743623027.03077	0	0	0
1743623027.0699935	597.5	152.5	25.0
1743623027.123998	0	0	0
1743623027.1626189	0	0	0
1743623027.1991546	593.5	152.5	20.5
1743623027.2476249	0	0	0
1743623027.2980287	586.5	217.5	27.5
1743623027.3545396	601.5	151.5	24.0
1743623027.411912	601.5	151.5	24.0
1743623027.4668796	0	0	0
1743623027.512853	585.5	217.5	27.700000762939453
1743623027.5772352	0	0	0
1743623027.6220195	598.5	152.5	24.299999237060547
1743623027.6663716	592.5	152.5	21.600000381469727
1743623027.7178125	592.5	152.5	21.600000381469727
1743623027.7644198	583.5	217.5	27.700000762939453
1743623027.7932763	592.5	152.5	21.100000381469727
1743623027.830969	0	0	0
1743623027.8363116	0	0	0
1743623027.8416345	595.5	150.5	23.600000381469727
1743623027.861477	0	0	0
1743623027.8673027	595.5	150.5	23.5
1743623027.8880696	0	0	0
1743623027.9157193	592.5	152.5	21.299999237060547
1743623027.9481297	592.5	152.5	21.299999237060547
1743623027.979835	0	0	0
1743623028.0159574	0	0	0
1743623028.0505283	596.5	151.5	24.600000381469727
1743623028.0794644	0	0	0
1743623028.11595	0	0	0
1743623028.1478405	0	0	0
1743623028.1819592	596.5	150.5	23.200000762939453
1743623028.2175848	0	0	0
1743623028.2499437	598.5	152.5	24.600000381469727
1743623028.281402	0	0	0
1743623028.3182993	594.5	151.5	22.899999618530273
1743623028.3505898	0	0	0
1743623028.3860288	592.5	152.5	21.700000762939453
1743623028.4187171	598.5	152.5	24.899999618530273
1743623028.4501462	592.5	152.5	21.600000381469727
1743623028.4861493	598.5	152.5	24.600000381469727
1743623028.5185292	598.5	153.5	25.100000381469727
1743623028.5504043	597.5	152.5	25.0
1743623028.586674	0	0	0
1743623028.6180894	0	0	0
1743623028.6499698	597.5	152.5	24.899999618530273
1743623028.6882443	0	0	0
1743623028.719012	0	0	0
1743623028.782526	597.5	152.5	24.899999618530273
1743623028.8426018	0	0	0
1743623028.8883264	597.5	152.5	25.0
1743623028.9369402	598.5	152.5	24.600000381469727
1743623028.986858	0	0	0
1743623029.027635	597.5	152.5	25.200000762939453
1743623029.0748234	0	0	0
1743623029.1148086	597.5	152.5	24.299999237060547
1743623029.175976	591.5	152.5	20.200000762939453
1743623029.2317798	591.5	152.5	20.700000762939453
1743623029.2747078	597.5	152.5	25.0
1743623029.3261373	598.5	152.5	24.899999618530273
1743623029.374022	596.5	151.5	25.200000762939453
1743623029.4183755	0	0	0
1743623029.4678159	0	0	0
1743623029.5003989	0	0	0
1743623029.5425391	595.5	150.5	23.200000762939453
1743623029.5908709	0	0	0
1743623029.604766	0	0	0
1743623029.6109674	596.5	151.5	25.200000762939453
1743623029.6309638	0	0	0
1743623029.63603	0	0	0
1743623029.6468565	598.5	152.5	24.600000381469727
1743623029.6840851	0	0	0
1743623029.715836	0	0	0
1743623029.7477674	0	0	0
1743623029.783916	0	0	0
1743623029.8160017	0	0	0
1743623029.847633	596.5	151.5	25.200000762939453
1743623029.8838274	597.5	152.5	25.200000762939453
1743623029.9179068	0	0	0
1743623029.947639	551.5	258.5	59.599998474121094
1743623029.9835787	598.5	152.5	24.600000381469727
1743623030.0162816	598.5	152.5	25.0
1743623030.0522387	595.5	150.5	24.299999237060547
1743623030.084034	0	0	0
1743623030.1162949	597.5	152.5	25.399999618530273
1743623030.1512847	596.5	151.5	25.200000762939453
1743623030.1838472	595.5	150.5	23.5
1743623030.21586	0	0	0
1743623030.2513506	0	0	0
1743623030.2843256	598.5	152.5	24.600000381469727
1743623030.3152673	598.5	152.5	25.0
1743623030.3516946	0	0	0
1743623030.3840613	0	0	0
1743623030.4156694	0	0	0
1743623030.4514637	0	0	0
1743623030.4841692	597.5	152.5	25.100000381469727
1743623030.5210743	599.5	149.5	21.200000762939453
1743623030.5574791	0	0	0
1743623030.6127698	597.5	152.5	25.200000762939453
1743623030.6583276	595.5	150.5	23.5
1743623030.6988308	597.5	152.5	25.0
1743623030.7416208	0	0	0
1743623030.7578022	596.5	151.5	25.700000762939453
1743623030.785241	0	0	0
1743623030.7913172	0	0	0
1743623030.8164942	597.5	152.5	25.200000762939453
1743623030.853347	590.5	152.5	19.299999237060547
1743623030.885172	597.5	152.5	25.0
1743623030.9197128	597.5	152.5	25.0
1743623030.952605	0	0	0
1743623030.9839244	590.5	152.5	19.299999237060547
1743623031.0182335	597.5	152.5	25.200000762939453
1743623031.0528932	598.5	152.5	24.600000381469727
1743623031.1101875	0	0	0
1743623031.1432593	0	0	0
1743623031.175943	598.5	152.5	24.600000381469727
1743623031.199544	595.5	150.5	23.5
1743623031.2316158	598.5	152.5	24.600000381469727
1743623031.2521334	597.5	152.5	25.0
1743623031.2868142	598.5	152.5	24.600000381469727
1743623031.3182983	597.5	152.5	25.0
1743623031.3541481	597.5	152.5	25.399999618530273
1743623031.3889027	597.5	152.5	25.0
1743623031.4199748	0	0	0
1743623031.4514072	0	0	0
1743623031.483771	0	0	0
1743623031.5159175	595.5	150.5	23.200000762939453
1743623031.554531	597.5	152.5	24.299999237060547
1743623031.5913837	594.5	151.5	23.5
1743623031.622499	597.5	152.5	25.100000381469727
1743623031.6646752	598.5	152.5	24.600000381469727
1743623031.6908593	597.5	152.5	25.399999618530273
1743623031.7256868	596.5	151.5	25.200000762939453
1743623031.756363	0	0	0
1743623031.7839518	598.5	152.5	24.600000381469727
1743623031.8236191	0	0	0
1743623031.85148	598.5	152.5	24.899999618530273
1743623031.889608	0	0	0
1743623031.9156122	0	0	0
1743623031.9511435	0	0	0
1743623031.9840696	598.5	152.5	24.600000381469727
1743623032.0236428	0	0	0
1743623032.0519936	595.5	150.5	23.200000762939453
1743623032.0903745	0	0	0
1743623032.119533	0	0	0
1743623032.1516864	0	0	0
1743623032.1838243	597.5	152.5	24.600000381469727
1743623032.2199092	597.5	152.5	25.399999618530273
1743623032.2568388	598.5	152.5	24.899999618530273
1743623032.2908664	591.5	152.5	20.200000762939453
1743623032.3229454	597.5	152.5	25.0
1743623032.35877	596.5	152.5	25.200000762939453
1743623032.3902798	591.5	152.5	21.299999237060547
1743623032.4256446	596.5	152.5	24.600000381469727
1743623032.4569304	0	0	0
1743623032.4840577	588.5	152.5	20.200000762939453
1743623032.520479	0	0	0
1743623032.551595	0	0	0
1743623032.5837696	586.5	152.5	21.799999237060547
1743623032.6198878	590.5	153.5	25.600000381469727
1743623032.6565278	589.5	153.5	25.700000762939453
1743623032.6926088	0	0	0
1743623032.7195034	580.5	152.5	24.899999618530273
1743623032.7567096	0	0	0
1743623032.783882	576.5	152.5	20.5
1743623032.8199983	0	0	0
1743623032.8514068	575.5	151.5	23.200000762939453
1743623032.8841474	0	0	0
1743623032.919985	571.5	151.5	22.799999237060547
1743623032.9579725	571.5	153.5	25.399999618530273
1743623032.9940994	565.5	152.5	21.299999237060547
1743623033.0281549	562.5	152.5	20.5
1743623033.0573554	560.5	152.5	21.0
1743623033.0919697	0	0	0
1743623033.1197991	559.5	153.5	25.399999618530273
1743623033.1579146	554.5	151.5	23.200000762939453
1743623033.1937366	0	0	0
1743623033.2200036	550.5	151.5	24.299999237060547
