timestamp	x	y	r
1743621948.3365514	0	0	0
1743621948.3634262	574.5	138.5	30.700000762939453
1743621948.4978266	574.5	139.5	32.70000076293945
1743621948.5472577	0	0	0
1743621948.5943134	577.5	140.5	31.399999618530273
1743621948.6611142	0	0	0
1743621948.710086	575.5	139.5	32.70000076293945
1743621948.7884126	576.5	139.5	31.600000381469727
1743621948.8448055	568.5	140.5	25.399999618530273
1743621948.9140115	570.5	139.5	27.799999237060547
1743621948.9817128	571.5	139.5	27.5
1743621949.0410097	579.5	140.5	32.400001525878906
1743621949.1015043	0	0	0
1743621949.1360261	579.5	140.5	32.70000076293945
1743621949.18665	579.5	140.5	33.29999923706055
1743621949.240692	580.5	140.5	33.29999923706055
1743621949.2856956	580.5	140.5	33.29999923706055
1743621949.3388197	581.5	140.5	33.0
1743621949.3946865	575.5	139.5	27.200000762939453
1743621949.4519026	579.5	137.5	30.5
1743621949.5010965	579.5	137.5	31.0
1743621949.5602238	580.5	137.5	29.899999618530273
1743621949.616406	0	0	0
1743621949.6750958	581.5	138.5	30.5
1743621949.7316477	582.5	137.5	29.899999618530273
1743621949.793092	584.5	139.5	32.400001525878906
1743621949.846517	0	0	0
1743621949.8834593	580.5	139.5	27.200000762939453
1743621949.9319973	584.5	136.5	30.799999237060547
1743621949.9685163	575.5	138.5	21.299999237060547
1743621949.9963474	590.5	140.5	32.29999923706055
1743621950.0335035	581.5	139.5	25.200000762939453
1743621950.0658896	583.5	139.5	26.799999237060547
1743621950.0944233	591.5	139.5	31.899999618530273
1743621950.1259491	592.5	140.5	33.0
1743621950.1520848	587.5	138.5	29.299999237060547
1743621950.1893322	0	0	0
1743621950.2001843	592.5	138.5	32.70000076293945
1743621950.2212677	588.5	139.5	28.200000762939453
1743621950.252272	594.5	139.5	33.0
1743621950.2805014	592.5	138.5	31.299999237060547
1743621950.3187835	591.5	139.5	29.399999618530273
1743621950.356938	595.5	140.5	33.5
1743621950.3818374	589.5	139.5	26.100000381469727
1743621950.424971	591.5	139.5	28.200000762939453
1743621950.460625	598.5	140.5	33.5
1743621950.4941425	596.5	138.5	31.600000381469727
1743621950.5276637	590.5	139.5	25.799999237060547
1743621950.5699995	598.5	139.5	32.70000076293945
1743621950.6032727	599.5	139.5	32.900001525878906
1743621950.6407216	600.5	140.5	33.79999923706055
1743621950.6760855	600.5	139.5	32.400001525878906
1743621950.7058358	602.5	140.5	33.5
1743621950.7379029	603.5	140.5	33.79999923706055
1743621950.7625794	600.5	138.5	30.799999237060547
1743621950.7979846	603.5	139.5	32.400001525878906
1743621950.838081	599.5	139.5	28.200000762939453
1743621950.86595	596.5	139.5	25.200000762939453
1743621950.9081018	605.5	139.5	32.400001525878906
1743621950.9652624	597.5	141.5	23.5
