timestamp	x	y	r
1743622328.9693	0	0	0
1743622328.9952245	0	0	0
1743622329.0310912	0	0	0
1743622329.0626354	0	0	0
1743622329.0954885	0	0	0
1743622329.1314952	0	0	0
1743622329.163579	0	0	0
1743622329.2067606	0	0	0
1743622329.246499	0	0	0
1743622329.3129559	0	0	0
1743622329.3521557	0	0	0
1743622329.3906212	0	0	0
1743622329.4424303	0	0	0
1743622329.454381	0	0	0
1743622329.4992635	0	0	0
1743622329.5392437	0	0	0
1743622329.579163	0	0	0
1743622329.623127	0	0	0
1743622329.6635113	466.5	159.5	22.399999618530273
1743622329.7846997	0	0	0
1743622329.8252916	469.5	159.5	22.299999237060547
1743622329.8749726	469.5	159.5	22.0
1743622329.919061	0	0	0
1743622329.9608817	0	0	0
1743622330.0058882	468.5	159.5	21.600000381469727
1743622330.079676	0	0	0
1743622330.1296422	468.5	159.5	22.0
1743622330.1801908	0	0	0
1743622330.221036	468.5	159.5	21.600000381469727
1743622330.2737043	468.5	159.5	22.5
1743622330.32996	467.5	159.5	21.399999618530273
1743622330.3862326	467.5	160.5	21.299999237060547
1743622330.446684	469.5	158.5	24.100000381469727
1743622330.5060809	468.5	158.5	23.5
1743622330.5643828	0	0	0
1743622330.6074774	0	0	0
1743622330.655547	468.5	158.5	24.100000381469727
1743622330.703358	0	0	0
1743622330.751914	465.5	159.5	21.799999237060547
1743622330.8027155	0	0	0
1743622330.8349478	0	0	0
1743622330.8732038	465.5	159.5	22.100000381469727
1743622330.9180636	0	0	0
1743622330.9584112	465.5	159.5	21.299999237060547
1743622331.0077767	0	0	0
1743622331.0461428	470.5	158.5	22.899999618530273
1743622331.0985525	0	0	0
1743622331.125601	468.5	159.5	21.600000381469727
1743622331.1582716	0	0	0
1743622331.1656485	0	0	0
1743622331.17498	0	0	0
1743622331.182581	468.5	159.5	22.299999237060547
1743622331.2110863	0	0	0
1743622331.2467837	0	0	0
1743622331.2875814	467.5	159.5	22.0
1743622331.331357	466.5	159.5	21.600000381469727
1743622331.3709984	0	0	0
1743622331.415008	0	0	0
1743622331.4553862	466.5	159.5	22.299999237060547
1743622331.4953628	467.5	159.5	24.899999618530273
1743622331.5733936	0	0	0
1743622331.6290238	0	0	0
1743622331.6654036	0	0	0
1743622331.7092116	466.5	159.5	22.100000381469727
1743622331.7566426	0	0	0
1743622331.7892156	466.5	159.5	22.299999237060547
1743622331.8386087	0	0	0
1743622331.8795207	466.5	159.5	22.5
1743622331.92961	466.5	159.5	21.600000381469727
1743622331.9774241	0	0	0
1743622332.0158343	0	0	0
1743622332.0527637	468.5	158.5	24.100000381469727
1743622332.0953028	0	0	0
1743622332.1287012	0	0	0
1743622332.1725452	0	0	0
1743622332.2083569	0	0	0
1743622332.2499511	0	0	0
1743622332.2825046	466.5	159.5	22.399999618530273
1743622332.3291981	468.5	158.5	23.0
1743622332.370251	468.5	158.5	24.100000381469727
1743622332.410544	465.5	159.5	21.299999237060547
1743622332.450212	468.5	158.5	23.0
1743622332.4760094	466.5	159.5	22.299999237060547
1743622332.4965096	0	0	0
1743622332.5375009	0	0	0
1743622332.5769114	0	0	0
1743622332.62183	0	0	0
1743622332.6610472	466.5	159.5	22.5
1743622332.70544	0	0	0
1743622332.7443287	0	0	0
1743622332.785059	0	0	0
1743622332.829003	0	0	0
1743622332.871323	0	0	0
1743622332.9145083	0	0	0
1743622332.9550028	0	0	0
1743622332.9948373	0	0	0
1743622333.0396612	466.5	159.5	21.799999237060547
1743622333.0786302	0	0	0
1743622333.1235301	468.5	160.5	25.399999618530273
1743622333.1629245	466.5	159.5	21.799999237060547
1743622333.2076092	469.5	158.5	23.5
1743622333.247152	0	0	0
1743622333.2869177	0	0	0
1743622333.3306954	0	0	0
1743622333.4024951	467.5	159.5	22.299999237060547
1743622333.4445937	466.5	159.5	21.600000381469727
1743622333.4843462	0	0	0
1743622333.520348	466.5	159.5	21.600000381469727
1743622333.5453286	469.5	158.5	23.5
1743622333.5792942	467.5	159.5	22.200000762939453
1743622333.6231058	0	0	0
1743622333.6624637	0	0	0
1743622333.707519	0	0	0
1743622333.7469532	0	0	0
1743622333.787688	0	0	0
1743622333.8571808	467.5	159.5	22.5
1743622333.8978603	0	0	0
1743622333.926649	467.5	159.5	22.5
1743622333.965703	469.5	158.5	23.299999237060547
1743622334.0022414	467.5	159.5	22.0
1743622334.0395973	0	0	0
1743622334.0796208	0	0	0
1743622334.1235447	467.5	159.5	21.600000381469727
1743622334.1629736	469.5	159.5	23.799999237060547
1743622334.2056766	467.5	159.5	22.299999237060547
1743622334.2473023	468.5	159.5	23.0
1743622334.2895358	468.5	159.5	23.0
1743622334.331609	468.5	159.5	21.600000381469727
1743622334.3728433	468.5	159.5	22.299999237060547
1743622334.415627	467.5	159.5	21.600000381469727
1743622334.4560401	468.5	159.5	22.5
1743622334.4948494	468.5	159.5	22.399999618530273
1743622334.5397968	467.5	159.5	21.200000762939453
1743622334.5792658	468.5	159.5	22.0
1743622334.6250827	0	0	0
1743622334.6631498	468.5	159.5	21.799999237060547
1743622334.7067184	468.5	159.5	22.0
1743622334.747359	468.5	159.5	22.0
1743622334.7892272	0	0	0
1743622334.8312094	467.5	159.5	21.600000381469727
1743622334.8725414	467.5	159.5	21.399999618530273
1743622334.9155629	0	0	0
1743622334.9559503	0	0	0
1743622334.9945068	0	0	0
1743622335.0396938	0	0	0
1743622335.078688	0	0	0
1743622335.1250093	0	0	0
1743622335.1629965	0	0	0
1743622335.2030911	0	0	0
1743622335.2470496	470.5	158.5	23.5
1743622335.2900085	470.5	158.5	23.5
1743622335.3318684	0	0	0
1743622335.399335	0	0	0
1743622335.439073	0	0	0
1743622335.4619653	0	0	0
1743622335.4954727	470.5	158.5	23.5
1743622335.539503	0	0	0
1743622335.5795155	0	0	0
1743622335.623315	0	0	0
1743622335.6628544	0	0	0
1743622335.7038739	0	0	0
1743622335.7468903	0	0	0
1743622335.7874222	0	0	0
1743622335.8305633	0	0	0
1743622335.8715026	0	0	0
1743622335.9150527	0	0	0
1743622335.9555569	470.5	158.5	23.5
1743622335.995202	0	0	0
1743622336.039657	0	0	0
1743622336.0791245	470.5	158.5	23.0
1743622336.123561	0	0	0
1743622336.1627214	0	0	0
1743622336.203121	0	0	0
1743622336.2478669	0	0	0
1743622336.2876115	469.5	158.5	23.200000762939453
1743622336.3311677	0	0	0
1743622336.3714836	0	0	0
1743622336.4155111	470.5	158.5	22.899999618530273
1743622336.4570093	470.5	158.5	23.5
1743622336.4951856	0	0	0
1743622336.5395703	0	0	0
1743622336.5793946	0	0	0
1743622336.6237185	0	0	0
1743622336.6630428	0	0	0
1743622336.7037888	0	0	0
1743622336.747814	0	0	0
1743622336.7873282	0	0	0
1743622336.832031	469.5	158.5	24.100000381469727
1743622336.873283	0	0	0
1743622336.9160624	0	0	0
1743622336.9553118	0	0	0
1743622336.995007	0	0	0
1743622337.0385802	0	0	0
1743622337.0792987	0	0	0
1743622337.123743	0	0	0
1743622337.1634965	0	0	0
