timestamp	x	y	r
1743622234.2366962	571.5	158.5	23.600000381469727
1743622234.3910077	571.5	158.5	23.200000762939453
1743622234.461676	572.5	157.5	24.299999237060547
1743622234.499233	569.5	159.5	21.700000762939453
1743622234.5621824	573.5	156.5	22.899999618530273
1743622234.6452034	572.5	157.5	24.299999237060547
1743622234.7013474	573.5	156.5	23.200000762939453
1743622234.7658715	569.5	158.5	22.100000381469727
1743622234.8290038	570.5	158.5	23.200000762939453
1743622234.8910174	571.5	157.5	23.799999237060547
1743622234.9358628	0	0	0
1743622234.9816709	572.5	156.5	22.899999618530273
1743622235.0293467	0	0	0
1743622235.07759	569.5	160.5	23.299999237060547
1743622235.1246045	570.5	157.5	23.799999237060547
1743622235.1755598	567.5	159.5	21.700000762939453
1743622235.2299473	571.5	156.5	23.200000762939453
1743622235.2844954	571.5	157.5	25.799999237060547
1743622235.3242564	0	0	0
1743622235.3673038	0	0	0
1743622235.4076693	569.5	157.5	24.5
1743622235.4620368	570.5	156.5	22.399999618530273
1743622235.520045	567.5	158.5	23.600000381469727
1743622235.5626495	567.5	157.5	23.5
1743622235.6060078	567.5	157.5	23.5
1743622235.6307416	569.5	156.5	23.200000762939453
1743622235.6510653	0	0	0
1743622235.6566281	0	0	0
1743622235.6628346	567.5	156.5	23.200000762939453
1743622235.701295	0	0	0
1743622235.7444856	0	0	0
1743622235.782346	565.5	157.5	23.5
1743622235.8034127	0	0	0
1743622235.8189514	0	0	0
1743622235.827413	0	0	0
1743622235.8648102	566.5	156.5	22.899999618530273
1743622235.8961813	564.5	157.5	23.399999618530273
1743622235.9327984	562.5	158.5	21.299999237060547
1743622235.9645352	564.5	157.5	23.200000762939453
1743622235.9956334	0	0	0
1743622236.033755	0	0	0
1743622236.0663662	0	0	0
1743622236.0977082	0	0	0
1743622236.1342218	0	0	0
1743622236.1668613	563.5	157.5	25.200000762939453
1743622236.1984322	562.5	157.5	23.799999237060547
1743622236.2347715	561.5	157.5	22.899999618530273
1743622236.2672827	559.5	157.5	23.200000762939453
1743622236.29842	562.5	159.5	25.200000762939453
1743622236.3345103	561.5	159.5	25.200000762939453
1743622236.3762977	0	0	0
1743622236.3991632	554.5	158.5	21.799999237060547
1743622236.4348772	561.5	154.5	20.700000762939453
1743622236.4664614	0	0	0
1743622236.4977884	560.5	158.5	25.399999618530273
1743622236.5345762	0	0	0
1743622236.5667627	556.5	158.5	21.799999237060547
1743622236.599252	557.5	157.5	23.5
1743622236.6599078	560.5	158.5	24.899999618530273
1743622236.7022266	558.5	157.5	23.5
1743622236.7399633	555.5	158.5	20.700000762939453
1743622236.771605	560.5	158.5	24.899999618530273
1743622236.8188155	555.5	158.5	20.700000762939453
1743622236.8710165	560.5	158.5	25.399999618530273
1743622236.9258964	560.5	158.5	25.399999618530273
1743622236.9794395	560.5	158.5	25.399999618530273
1743622237.0253642	559.5	158.5	25.399999618530273
1743622237.092808	560.5	158.5	24.899999618530273
1743622237.1358173	0	0	0
1743622237.1783137	559.5	158.5	25.399999618530273
1743622237.2279532	555.5	158.5	21.0
1743622237.2780445	0	0	0
1743622237.3296282	559.5	158.5	24.899999618530273
1743622237.380428	559.5	158.5	25.399999618530273
1743622237.4230235	0	0	0
1743622237.4569106	559.5	158.5	25.399999618530273
1743622237.4986289	560.5	158.5	24.899999618530273
1743622237.5473979	557.5	157.5	23.899999618530273
1743622237.5921967	558.5	158.5	24.899999618530273
1743622237.6415734	559.5	158.5	24.600000381469727
1743622237.6765583	560.5	158.5	24.899999618530273
1743622237.7168982	559.5	158.5	24.600000381469727
1743622237.736544	558.5	157.5	23.5
1743622237.7566545	560.5	159.5	25.700000762939453
1743622237.7763722	558.5	157.5	23.5
1743622237.7961254	559.5	158.5	24.600000381469727
1743622237.815244	560.5	159.5	25.700000762939453
1743622237.8346422	559.5	158.5	24.600000381469727
1743622237.8545542	556.5	158.5	22.100000381469727
1743622237.8742085	557.5	157.5	22.899999618530273
1743622237.9001272	559.5	158.5	24.600000381469727
1743622237.9324086	559.5	158.5	25.399999618530273
1743622237.9638577	559.5	159.5	25.200000762939453
1743622238.012365	557.5	157.5	23.200000762939453
1743622238.042862	559.5	158.5	25.399999618530273
1743622238.0767684	560.5	158.5	24.899999618530273
1743622238.1117742	560.5	159.5	25.200000762939453
1743622238.1455503	560.5	159.5	25.200000762939453
1743622238.1776562	560.5	158.5	24.899999618530273
1743622238.212208	560.5	159.5	25.200000762939453
1743622238.244418	0	0	0
1743622238.2640023	556.5	157.5	22.899999618530273
1743622238.2998562	558.5	158.5	25.799999237060547
1743622238.3324249	558.5	158.5	25.399999618530273
1743622238.364111	557.5	157.5	22.899999618530273
1743622238.4004297	557.5	158.5	24.899999618530273
1743622238.4322278	559.5	159.5	25.200000762939453
1743622238.4649837	556.5	157.5	22.899999618530273
1743622238.5009995	558.5	159.5	24.600000381469727
1743622238.5321124	557.5	158.5	25.399999618530273
1743622238.5645702	558.5	159.5	25.200000762939453
1743622238.6003525	557.5	158.5	23.799999237060547
1743622238.6325243	556.5	158.5	25.799999237060547
1743622238.6652186	555.5	157.5	22.899999618530273
1743622238.7003224	554.5	157.5	23.600000381469727
1743622238.7629275	553.5	158.5	23.799999237060547
1743622238.8042204	553.5	158.5	23.200000762939453
1743622238.8441234	556.5	159.5	25.200000762939453
1743622238.8820424	553.5	158.5	23.600000381469727
1743622238.9263375	555.5	158.5	25.399999618530273
1743622238.957566	553.5	158.5	23.799999237060547
1743622238.9825308	554.5	157.5	23.600000381469727
1743622239.0093772	557.5	156.5	21.600000381469727
1743622239.0329947	554.5	158.5	23.600000381469727
1743622239.0600011	555.5	158.5	24.299999237060547
1743622239.089452	553.5	158.5	22.799999237060547
1743622239.108437	556.5	158.5	25.399999618530273
1743622239.14049	557.5	159.5	25.200000762939453
1743622239.173221	556.5	158.5	25.399999618530273
1743622239.2049923	555.5	157.5	23.0
1743622239.231491	555.5	157.5	23.600000381469727
1743622239.2642424	554.5	158.5	22.100000381469727
1743622239.3009784	555.5	157.5	22.899999618530273
1743622239.331994	555.5	157.5	23.5
1743622239.3642845	555.5	157.5	23.5
1743622239.4002192	555.5	157.5	22.899999618530273
1743622239.4320807	555.5	157.5	23.5
1743622239.464035	555.5	157.5	22.899999618530273
1743622239.499922	555.5	157.5	23.0
1743622239.5320218	0	0	0
1743622239.5679307	556.5	158.5	25.399999618530273
1743622239.6007078	555.5	157.5	22.899999618530273
1743622239.6323712	554.5	158.5	23.5
1743622239.6683307	556.5	158.5	25.399999618530273
1743622239.70051	554.5	157.5	22.899999618530273
1743622239.7340958	557.5	159.5	24.600000381469727
1743622239.7685134	553.5	158.5	22.700000762939453
1743622239.8007193	556.5	158.5	25.399999618530273
1743622239.8328414	553.5	158.5	23.200000762939453
1743622239.8685496	0	0	0
1743622239.9001865	554.5	157.5	23.600000381469727
1743622239.934227	556.5	158.5	23.799999237060547
1743622239.96809	556.5	159.5	25.200000762939453
1743622240.0015867	555.5	158.5	25.399999618530273
1743622240.0328052	555.5	158.5	25.399999618530273
1743622240.069972	553.5	158.5	23.200000762939453
1743622240.1003084	555.5	158.5	25.399999618530273
1743622240.1330056	554.5	158.5	24.299999237060547
1743622240.1692724	556.5	158.5	23.799999237060547
1743622240.2007854	0	0	0
1743622240.232107	555.5	158.5	25.399999618530273
1743622240.269036	0	0	0
1743622240.2999227	554.5	158.5	23.799999237060547
1743622240.334316	553.5	158.5	23.200000762939453
1743622240.3680878	557.5	159.5	24.100000381469727
1743622240.403298	554.5	158.5	24.299999237060547
1743622240.4334912	555.5	158.5	25.399999618530273
1743622240.469353	555.5	158.5	25.399999618530273
1743622240.5002291	556.5	158.5	23.799999237060547
1743622240.5470507	553.5	158.5	23.600000381469727
1743622240.595297	553.5	158.5	23.600000381469727
1743622240.6406605	555.5	158.5	25.399999618530273
1743622240.6631947	554.5	157.5	23.0
1743622240.6880968	554.5	158.5	25.399999618530273
1743622240.7150393	554.5	157.5	25.0
1743622240.7475958	553.5	158.5	23.799999237060547
1743622240.7823622	0	0	0
1743622240.8002505	0	0	0
1743622240.8317184	0	0	0
1743622240.8681667	554.5	157.5	25.100000381469727
1743622240.9006414	553.5	157.5	23.0
1743622240.9361262	554.5	158.5	25.799999237060547
1743622240.9682794	552.5	158.5	23.600000381469727
1743622241.0009384	0	0	0
1743622241.0319235	0	0	0
1743622241.0683243	0	0	0
1743622241.1003046	553.5	157.5	25.100000381469727
1743622241.134954	0	0	0
1743622241.1677198	553.5	157.5	25.100000381469727
1743622241.2038438	0	0	0
1743622241.2314324	0	0	0
1743622241.2685854	0	0	0
1743622241.299762	555.5	159.5	24.600000381469727
1743622241.336881	0	0	0
1743622241.3679688	550.5	158.5	23.600000381469727
1743622241.404279	0	0	0
1743622241.4355524	0	0	0
1743622241.468325	0	0	0
1743622241.4998882	549.5	158.5	22.399999618530273
1743622241.5364094	0	0	0
1743622241.5680287	547.5	159.5	21.0
1743622241.6025043	0	0	0
1743622241.6629286	0	0	0
1743622241.696324	547.5	158.5	21.299999237060547
1743622241.7326882	0	0	0
1743622241.7391477	548.5	157.5	23.5
1743622241.7681663	0	0	0
1743622241.800337	550.5	159.5	25.200000762939453
1743622241.835939	547.5	158.5	23.200000762939453
1743622241.8695595	546.5	158.5	22.100000381469727
1743622241.9002595	547.5	158.5	23.200000762939453
1743622241.9364815	0	0	0
1743622241.9680092	543.5	159.5	19.600000381469727
1743622242.0003648	546.5	157.5	23.5
1743622242.0359497	547.5	158.5	24.299999237060547
1743622242.06824	545.5	157.5	22.899999618530273
1743622242.1003022	545.5	157.5	22.899999618530273
1743622242.1366024	542.5	159.5	20.700000762939453
1743622242.167965	544.5	157.5	22.899999618530273
1743622242.2015567	547.5	159.5	25.200000762939453
1743622242.2358801	547.5	160.5	26.100000381469727
1743622242.2686872	547.5	160.5	26.100000381469727
1743622242.2997968	546.5	159.5	25.200000762939453
1743622242.3363209	544.5	157.5	23.799999237060547
1743622242.3720236	543.5	158.5	23.200000762939453
1743622242.4038014	545.5	159.5	25.700000762939453
1743622242.436239	540.5	159.5	20.700000762939453
1743622242.4698308	542.5	158.5	22.5
1743622242.505349	544.5	159.5	25.200000762939453
1743622242.537603	542.5	158.5	23.200000762939453
1743622242.5686228	544.5	159.5	25.200000762939453
1743622242.603459	541.5	158.5	23.600000381469727
1743622242.6387832	542.5	159.5	24.600000381469727
1743622242.6710515	0	0	0
1743622242.700023	542.5	159.5	24.600000381469727
1743622242.7381704	539.5	159.5	22.299999237060547
1743622242.769044	539.5	159.5	22.399999618530273
1743622242.8040462	539.5	158.5	23.200000762939453
1743622242.8385143	541.5	159.5	24.600000381469727
1743622242.8703046	538.5	159.5	22.299999237060547
1743622242.9028199	0	0	0
1743622242.9363384	0	0	0
1743622242.9677985	539.5	159.5	24.600000381469727
1743622243.0057373	539.5	159.5	24.600000381469727
1743622243.0384016	536.5	160.5	22.700000762939453
1743622243.070418	539.5	159.5	24.600000381469727
1743622243.1055496	535.5	158.5	22.100000381469727
1743622243.1366808	534.5	161.5	22.399999618530273
